name_model,classifier,run,accuracy,sensitivity,specificity,precision,recall,f1,kappa
KNeighborsClassifier_15,KNeighborsClassifier,15,0.6590909090909091,0.391304347826087,0.9523809523809523,0.9,0.391304347826087,0.5454545454545454,0.3346774193548386
KNeighborsClassifier_16,KNeighborsClassifier,16,0.6363636363636364,0.43478260869565216,0.8571428571428571,0.7692307692307693,0.43478260869565216,0.5555555555555555,0.28600405679513174
KNeighborsClassifier_17,KNeighborsClassifier,17,0.75,0.5217391304347826,1.0,1.0,0.5217391304347826,0.6857142857142856,0.5101214574898786
KNeighborsClassifier_18,KNeighborsClassifier,18,0.7272727272727273,0.5652173913043478,0.9047619047619048,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.46232179226069253
KNeighborsClassifier_19,KNeighborsClassifier,19,0.6818181818181818,0.391304347826087,1.0,1.0,0.391304347826087,0.5625,0.380281690140845
KNeighborsClassifier_20,KNeighborsClassifier,20,0.6590909090909091,0.43478260869565216,0.9047619047619048,0.8333333333333334,0.43478260869565216,0.5714285714285714,0.33198380566801616
LinearDiscriminantAnalysis_1,LinearDiscriminantAnalysis,1,0.8181818181818182,0.7391304347826086,0.9047619047619048,0.8947368421052632,0.7391304347826086,0.8095238095238095,0.6386036960985627
LinearDiscriminantAnalysis_2,LinearDiscriminantAnalysis,2,0.7954545454545454,0.7391304347826086,0.8571428571428571,0.85,0.7391304347826086,0.7906976744186046,0.5925925925925926
LinearDiscriminantAnalysis_3,LinearDiscriminantAnalysis,3,0.7954545454545454,0.7391304347826086,0.8571428571428571,0.85,0.7391304347826086,0.7906976744186046,0.5925925925925926
LinearDiscriminantAnalysis_4,LinearDiscriminantAnalysis,4,0.8863636363636364,0.8695652173913043,0.9047619047619048,0.9090909090909091,0.8695652173913043,0.888888888888889,0.7727272727272727
LinearDiscriminantAnalysis_5,LinearDiscriminantAnalysis,5,0.9318181818181818,0.8695652173913043,1.0,1.0,0.8695652173913043,0.9302325581395349,0.8641975308641975
LinearDiscriminantAnalysis_6,LinearDiscriminantAnalysis,6,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
LinearDiscriminantAnalysis_7,LinearDiscriminantAnalysis,7,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
LinearDiscriminantAnalysis_8,LinearDiscriminantAnalysis,8,0.8863636363636364,0.8260869565217391,0.9523809523809523,0.95,0.8260869565217391,0.8837209302325583,0.7736625514403292
LinearDiscriminantAnalysis_9,LinearDiscriminantAnalysis,9,0.8863636363636364,0.8260869565217391,0.9523809523809523,0.95,0.8260869565217391,0.8837209302325583,0.7736625514403292
LinearDiscriminantAnalysis_10,LinearDiscriminantAnalysis,10,0.75,0.5652173913043478,0.9523809523809523,0.9285714285714286,0.5652173913043478,0.7027027027027025,0.5081300813008129
LinearDiscriminantAnalysis_11,LinearDiscriminantAnalysis,11,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
LinearDiscriminantAnalysis_12,LinearDiscriminantAnalysis,12,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
LinearDiscriminantAnalysis_13,LinearDiscriminantAnalysis,13,0.9090909090909091,0.9130434782608695,0.9047619047619048,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8178053830227743
LinearDiscriminantAnalysis_14,LinearDiscriminantAnalysis,14,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
LinearDiscriminantAnalysis_15,LinearDiscriminantAnalysis,15,0.7954545454545454,0.6956521739130435,0.9047619047619048,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.5942622950819672
LinearDiscriminantAnalysis_16,LinearDiscriminantAnalysis,16,0.8409090909090909,0.8695652173913043,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6804979253112035
LinearDiscriminantAnalysis_17,LinearDiscriminantAnalysis,17,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
LinearDiscriminantAnalysis_18,LinearDiscriminantAnalysis,18,0.7954545454545454,0.782608695652174,0.8095238095238095,0.8181818181818182,0.782608695652174,0.8,0.5909090909090908
LinearDiscriminantAnalysis_19,LinearDiscriminantAnalysis,19,0.7727272727272727,0.782608695652174,0.7619047619047619,0.782608695652174,0.782608695652174,0.782608695652174,0.5445134575569358
LinearDiscriminantAnalysis_20,LinearDiscriminantAnalysis,20,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
GaussianNB_1,GaussianNB,1,0.8863636363636364,0.9130434782608695,0.8571428571428571,0.875,0.9130434782608695,0.8936170212765957,0.7717842323651453
GaussianNB_2,GaussianNB,2,0.8181818181818182,0.8695652173913043,0.7619047619047619,0.8,0.8695652173913043,0.8333333333333333,0.6340956340956342
GaussianNB_3,GaussianNB,3,0.8409090909090909,0.8695652173913043,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6804979253112035
GaussianNB_4,GaussianNB,4,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
GaussianNB_5,GaussianNB,5,0.9545454545454546,1.0,0.9047619047619048,0.92,1.0,0.9583333333333334,0.9085239085239086
GaussianNB_6,GaussianNB,6,0.8181818181818182,0.8260869565217391,0.8095238095238095,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6356107660455488
GaussianNB_7,GaussianNB,7,0.9090909090909091,1.0,0.8095238095238095,0.8518518518518519,1.0,0.92,0.8162839248434237
GaussianNB_8,GaussianNB,8,0.9318181818181818,1.0,0.8571428571428571,0.8846153846153846,1.0,0.9387755102040816,0.8624999999999999
GaussianNB_9,GaussianNB,9,0.9090909090909091,0.9130434782608695,0.9047619047619048,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8178053830227743
GaussianNB_10,GaussianNB,10,0.8636363636363636,0.8260869565217391,0.9047619047619048,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.7278350515463918
GaussianNB_11,GaussianNB,11,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
GaussianNB_12,GaussianNB,12,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
GaussianNB_13,GaussianNB,13,0.9090909090909091,0.9130434782608695,0.9047619047619048,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8178053830227743
GaussianNB_14,GaussianNB,14,0.8409090909090909,0.8695652173913043,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6804979253112035
GaussianNB_15,GaussianNB,15,0.9318181818181818,0.9565217391304348,0.9047619047619048,0.9166666666666666,0.9565217391304348,0.9361702127659574,0.8630705394190871
GaussianNB_16,GaussianNB,16,0.7954545454545454,0.8695652173913043,0.7142857142857143,0.7692307692307693,0.8695652173913043,0.8163265306122449,0.5874999999999999
GaussianNB_17,GaussianNB,17,0.8181818181818182,0.8695652173913043,0.7619047619047619,0.8,0.8695652173913043,0.8333333333333333,0.6340956340956342
GaussianNB_18,GaussianNB,18,0.7727272727272727,0.8695652173913043,0.6666666666666666,0.7407407407407407,0.8695652173913043,0.7999999999999999,0.5407098121085595
GaussianNB_19,GaussianNB,19,0.8863636363636364,0.9565217391304348,0.8095238095238095,0.8461538461538461,0.9565217391304348,0.8979591836734695,0.7708333333333334
GaussianNB_20,GaussianNB,20,0.9090909090909091,0.9565217391304348,0.8571428571428571,0.88,0.9565217391304348,0.9166666666666666,0.8170478170478169
SVC_1,SVC,1,0.8636363636363636,0.8260869565217391,0.9047619047619048,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.7278350515463918
SVC_2,SVC,2,0.7954545454545454,0.9130434782608695,0.6666666666666666,0.75,0.9130434782608695,0.8235294117647057,0.5857740585774057
SVC_3,SVC,3,0.7954545454545454,0.782608695652174,0.8095238095238095,0.8181818181818182,0.782608695652174,0.8,0.5909090909090908
SVC_4,SVC,4,0.8863636363636364,0.8695652173913043,0.9047619047619048,0.9090909090909091,0.8695652173913043,0.888888888888889,0.7727272727272727
SVC_5,SVC,5,0.8863636363636364,0.9565217391304348,0.8095238095238095,0.8461538461538461,0.9565217391304348,0.8979591836734695,0.7708333333333334
SVC_6,SVC,6,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
SVC_7,SVC,7,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
SVC_8,SVC,8,0.8409090909090909,0.8695652173913043,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6804979253112035
SVC_9,SVC,9,0.9090909090909091,0.9565217391304348,0.8571428571428571,0.88,0.9565217391304348,0.9166666666666666,0.8170478170478169
SVC_10,SVC,10,0.7727272727272727,0.6086956521739131,0.9523809523809523,0.9333333333333333,0.6086956521739131,0.7368421052631579,0.5519348268839104
SVC_11,SVC,11,0.8181818181818182,0.7391304347826086,0.9047619047619048,0.8947368421052632,0.7391304347826086,0.8095238095238095,0.6386036960985627
SVC_12,SVC,12,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
SVC_13,SVC,13,0.9090909090909091,0.9130434782608695,0.9047619047619048,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8178053830227743
SVC_14,SVC,14,0.8181818181818182,0.6956521739130435,0.9523809523809523,0.9411764705882353,0.6956521739130435,0.7999999999999999,0.6400817995910021
SVC_15,SVC,15,0.9090909090909091,0.8695652173913043,0.9523809523809523,0.9523809523809523,0.8695652173913043,0.909090909090909,0.8185567010309279
SVC_16,SVC,16,0.7727272727272727,0.8695652173913043,0.6666666666666666,0.7407407407407407,0.8695652173913043,0.7999999999999999,0.5407098121085595
SVC_17,SVC,17,0.8181818181818182,0.7391304347826086,0.9047619047619048,0.8947368421052632,0.7391304347826086,0.8095238095238095,0.6386036960985627
SVC_18,SVC,18,0.7954545454545454,0.782608695652174,0.8095238095238095,0.8181818181818182,0.782608695652174,0.8,0.5909090909090908
SVC_19,SVC,19,0.7727272727272727,0.8695652173913043,0.6666666666666666,0.7407407407407407,0.8695652173913043,0.7999999999999999,0.5407098121085595
SVC_20,SVC,20,0.8636363636363636,0.9565217391304348,0.7619047619047619,0.8148148148148148,0.9565217391304348,0.8800000000000001,0.7244258872651358
DecisionTreeClassifier_1,DecisionTreeClassifier,1,0.6818181818181818,0.6956521739130435,0.6666666666666666,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.3623188405797101
DecisionTreeClassifier_2,DecisionTreeClassifier,2,0.6136363636363636,0.6956521739130435,0.5238095238095238,0.6153846153846154,0.6956521739130435,0.6530612244897959,0.22083333333333338
DecisionTreeClassifier_3,DecisionTreeClassifier,3,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
DecisionTreeClassifier_4,DecisionTreeClassifier,4,0.6590909090909091,0.782608695652174,0.5238095238095238,0.6428571428571429,0.782608695652174,0.7058823529411765,0.30962343096234296
DecisionTreeClassifier_5,DecisionTreeClassifier,5,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
DecisionTreeClassifier_6,DecisionTreeClassifier,6,0.7272727272727273,0.5652173913043478,0.9047619047619048,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.46232179226069253
DecisionTreeClassifier_7,DecisionTreeClassifier,7,0.7727272727272727,0.9130434782608695,0.6190476190476191,0.7241379310344828,0.9130434782608695,0.8076923076923076,0.5387840670859538
DecisionTreeClassifier_8,DecisionTreeClassifier,8,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
DecisionTreeClassifier_9,DecisionTreeClassifier,9,0.75,0.7391304347826086,0.7619047619047619,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.5
DecisionTreeClassifier_10,DecisionTreeClassifier,10,0.7727272727272727,0.6521739130434783,0.9047619047619048,0.8823529411764706,0.6521739130434783,0.75,0.5501022494887525
DecisionTreeClassifier_11,DecisionTreeClassifier,11,0.5909090909090909,0.6086956521739131,0.5714285714285714,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.1801242236024846
