name_model,classifier,run,accuracy,sensitivity,specificity,precision,recall,f1,kappa
top5_LinearDiscriminantAnalysis_voting_models_20,LinearDiscriminantAnalysis,20,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
top5_GaussianNB_voting_models_1,GaussianNB,1,0.8863636363636364,0.9130434782608695,0.8571428571428571,0.875,0.9130434782608695,0.8936170212765957,0.7717842323651453
top5_GaussianNB_voting_models_2,GaussianNB,2,0.8181818181818182,0.8695652173913043,0.7619047619047619,0.8,0.8695652173913043,0.8333333333333333,0.6340956340956342
top5_GaussianNB_voting_models_3,GaussianNB,3,0.8409090909090909,0.8695652173913043,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6804979253112035
top5_GaussianNB_voting_models_4,GaussianNB,4,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
top5_GaussianNB_voting_models_5,GaussianNB,5,0.9545454545454546,1.0,0.9047619047619048,0.92,1.0,0.9583333333333334,0.9085239085239086
top5_GaussianNB_voting_models_6,GaussianNB,6,0.8181818181818182,0.8260869565217391,0.8095238095238095,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6356107660455488
top5_GaussianNB_voting_models_7,GaussianNB,7,0.9090909090909091,1.0,0.8095238095238095,0.8518518518518519,1.0,0.92,0.8162839248434237
top5_GaussianNB_voting_models_8,GaussianNB,8,0.9318181818181818,1.0,0.8571428571428571,0.8846153846153846,1.0,0.9387755102040816,0.8624999999999999
top5_GaussianNB_voting_models_9,GaussianNB,9,0.9090909090909091,0.9130434782608695,0.9047619047619048,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8178053830227743
top5_GaussianNB_voting_models_10,GaussianNB,10,0.8636363636363636,0.8260869565217391,0.9047619047619048,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.7278350515463918
top5_GaussianNB_voting_models_11,GaussianNB,11,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
top5_GaussianNB_voting_models_12,GaussianNB,12,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
top5_GaussianNB_voting_models_13,GaussianNB,13,0.9090909090909091,0.9130434782608695,0.9047619047619048,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8178053830227743
top5_GaussianNB_voting_models_14,GaussianNB,14,0.8409090909090909,0.8695652173913043,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6804979253112035
top5_GaussianNB_voting_models_15,GaussianNB,15,0.9318181818181818,0.9565217391304348,0.9047619047619048,0.9166666666666666,0.9565217391304348,0.9361702127659574,0.8630705394190871
top5_GaussianNB_voting_models_16,GaussianNB,16,0.7954545454545454,0.8695652173913043,0.7142857142857143,0.7692307692307693,0.8695652173913043,0.8163265306122449,0.5874999999999999
top5_GaussianNB_voting_models_17,GaussianNB,17,0.8181818181818182,0.8695652173913043,0.7619047619047619,0.8,0.8695652173913043,0.8333333333333333,0.6340956340956342
top5_GaussianNB_voting_models_18,GaussianNB,18,0.7727272727272727,0.8695652173913043,0.6666666666666666,0.7407407407407407,0.8695652173913043,0.7999999999999999,0.5407098121085595
top5_GaussianNB_voting_models_19,GaussianNB,19,0.8863636363636364,0.9565217391304348,0.8095238095238095,0.8461538461538461,0.9565217391304348,0.8979591836734695,0.7708333333333334
top5_GaussianNB_voting_models_20,GaussianNB,20,0.9090909090909091,0.9565217391304348,0.8571428571428571,0.88,0.9565217391304348,0.9166666666666666,0.8170478170478169
top5_SVC_voting_models_1,SVC,1,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
top5_SVC_voting_models_2,SVC,2,0.8409090909090909,0.7391304347826086,0.9523809523809523,0.9444444444444444,0.7391304347826086,0.8292682926829269,0.6844262295081968
top5_SVC_voting_models_3,SVC,3,0.8181818181818182,0.8260869565217391,0.8095238095238095,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6356107660455488
top5_SVC_voting_models_4,SVC,4,0.8863636363636364,0.8695652173913043,0.9047619047619048,0.9090909090909091,0.8695652173913043,0.888888888888889,0.7727272727272727
top5_SVC_voting_models_5,SVC,5,0.9318181818181818,0.8695652173913043,1.0,1.0,0.8695652173913043,0.9302325581395349,0.8641975308641975
top5_SVC_voting_models_6,SVC,6,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
top5_SVC_voting_models_7,SVC,7,0.8863636363636364,0.9130434782608695,0.8571428571428571,0.875,0.9130434782608695,0.8936170212765957,0.7717842323651453
top5_SVC_voting_models_8,SVC,8,0.8863636363636364,0.9565217391304348,0.8095238095238095,0.8461538461538461,0.9565217391304348,0.8979591836734695,0.7708333333333334
top5_SVC_voting_models_9,SVC,9,0.9090909090909091,0.9565217391304348,0.8571428571428571,0.88,0.9565217391304348,0.9166666666666666,0.8170478170478169
top5_SVC_voting_models_10,SVC,10,0.7272727272727273,0.5652173913043478,0.9047619047619048,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.46232179226069253
top5_SVC_voting_models_11,SVC,11,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
top5_SVC_voting_models_12,SVC,12,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
top5_SVC_voting_models_13,SVC,13,0.9318181818181818,0.9565217391304348,0.9047619047619048,0.9166666666666666,0.9565217391304348,0.9361702127659574,0.8630705394190871
top5_SVC_voting_models_14,SVC,14,0.8181818181818182,0.6956521739130435,0.9523809523809523,0.9411764705882353,0.6956521739130435,0.7999999999999999,0.6400817995910021
top5_SVC_voting_models_15,SVC,15,0.9318181818181818,0.9130434782608695,0.9523809523809523,0.9545454545454546,0.9130434782608695,0.9333333333333332,0.8636363636363635
top5_SVC_voting_models_16,SVC,16,0.8409090909090909,0.9130434782608695,0.7619047619047619,0.8076923076923077,0.9130434782608695,0.8571428571428572,0.6791666666666667
top5_SVC_voting_models_17,SVC,17,0.8409090909090909,0.7391304347826086,0.9523809523809523,0.9444444444444444,0.7391304347826086,0.8292682926829269,0.6844262295081968
top5_SVC_voting_models_18,SVC,18,0.7954545454545454,0.782608695652174,0.8095238095238095,0.8181818181818182,0.782608695652174,0.8,0.5909090909090908
top5_SVC_voting_models_19,SVC,19,0.8636363636363636,0.9130434782608695,0.8095238095238095,0.84,0.9130434782608695,0.8749999999999999,0.7255717255717256
top5_SVC_voting_models_20,SVC,20,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
top5_DecisionTreeClassifier_voting_models_1,DecisionTreeClassifier,1,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
top5_DecisionTreeClassifier_voting_models_2,DecisionTreeClassifier,2,0.7272727272727273,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.45341614906832306
top5_DecisionTreeClassifier_voting_models_3,DecisionTreeClassifier,3,0.7727272727272727,0.8260869565217391,0.7142857142857143,0.76,0.8260869565217391,0.7916666666666667,0.5426195426195426
top5_DecisionTreeClassifier_voting_models_4,DecisionTreeClassifier,4,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
top5_DecisionTreeClassifier_voting_models_5,DecisionTreeClassifier,5,0.8636363636363636,0.782608695652174,0.9523809523809523,0.9473684210526315,0.782608695652174,0.8571428571428571,0.728952772073922
top5_DecisionTreeClassifier_voting_models_6,DecisionTreeClassifier,6,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
top5_DecisionTreeClassifier_voting_models_7,DecisionTreeClassifier,7,0.7954545454545454,0.9130434782608695,0.6666666666666666,0.75,0.9130434782608695,0.8235294117647057,0.5857740585774057
top5_DecisionTreeClassifier_voting_models_8,DecisionTreeClassifier,8,0.7272727272727273,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.45341614906832306
top5_DecisionTreeClassifier_voting_models_9,DecisionTreeClassifier,9,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
top5_DecisionTreeClassifier_voting_models_10,DecisionTreeClassifier,10,0.8409090909090909,0.8695652173913043,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6804979253112035
top5_DecisionTreeClassifier_voting_models_11,DecisionTreeClassifier,11,0.7272727272727273,0.782608695652174,0.6666666666666666,0.72,0.782608695652174,0.7499999999999999,0.45114345114345117
top5_DecisionTreeClassifier_voting_models_12,DecisionTreeClassifier,12,0.9090909090909091,0.8695652173913043,0.9523809523809523,0.9523809523809523,0.8695652173913043,0.909090909090909,0.8185567010309279
top5_DecisionTreeClassifier_voting_models_13,DecisionTreeClassifier,13,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
top5_DecisionTreeClassifier_voting_models_14,DecisionTreeClassifier,14,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
top5_DecisionTreeClassifier_voting_models_15,DecisionTreeClassifier,15,0.8409090909090909,0.9130434782608695,0.7619047619047619,0.8076923076923077,0.9130434782608695,0.8571428571428572,0.6791666666666667
top5_DecisionTreeClassifier_voting_models_16,DecisionTreeClassifier,16,0.7727272727272727,0.782608695652174,0.7619047619047619,0.782608695652174,0.782608695652174,0.782608695652174,0.5445134575569358
