name_model,classifier,run,task,accuracy,sensitivity,specificity,precision,recall,f1,kappa
SVC_10_7,SVC,10,7,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
SVC_11_7,SVC,11,7,0.6590909090909091,0.6521739130434783,0.6666666666666666,0.6818181818181818,0.6521739130434783,0.6666666666666666,0.3181818181818181
SVC_12_7,SVC,12,7,0.75,0.782608695652174,0.7142857142857143,0.75,0.782608695652174,0.7659574468085107,0.49792531120331956
SVC_13_7,SVC,13,7,0.5454545454545454,0.5217391304347826,0.5714285714285714,0.5714285714285714,0.5217391304347826,0.5454545454545454,0.09278350515463915
SVC_14_7,SVC,14,7,0.6818181818181818,0.5652173913043478,0.8095238095238095,0.7647058823529411,0.5652173913043478,0.65,0.3701431492842534
SVC_15_7,SVC,15,7,0.6363636363636364,0.4782608695652174,0.8095238095238095,0.7333333333333333,0.4782608695652174,0.5789473684210527,0.2830957230142566
SVC_16_7,SVC,16,7,0.6590909090909091,0.5652173913043478,0.7619047619047619,0.7222222222222222,0.5652173913043478,0.6341463414634146,0.3237704918032786
SVC_17_7,SVC,17,7,0.75,0.6521739130434783,0.8571428571428571,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.5040983606557377
SVC_18_7,SVC,18,7,0.6818181818181818,0.6956521739130435,0.6666666666666666,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.3623188405797101
SVC_19_7,SVC,19,7,0.5909090909090909,0.782608695652174,0.38095238095238093,0.5806451612903226,0.782608695652174,0.6666666666666667,0.16631578947368436
SVC_20_7,SVC,20,7,0.5227272727272727,0.5217391304347826,0.5238095238095238,0.5454545454545454,0.5217391304347826,0.5333333333333332,0.045454545454545414
DecisionTreeClassifier_1_7,DecisionTreeClassifier,1,7,0.5454545454545454,0.30434782608695654,0.8095238095238095,0.6363636363636364,0.30434782608695654,0.411764705882353,0.11111111111111101
DecisionTreeClassifier_2_7,DecisionTreeClassifier,2,7,0.75,0.7391304347826086,0.7619047619047619,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.5
DecisionTreeClassifier_3_7,DecisionTreeClassifier,3,7,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
DecisionTreeClassifier_4_7,DecisionTreeClassifier,4,7,0.6590909090909091,0.5217391304347826,0.8095238095238095,0.75,0.5217391304347826,0.6153846153846153,0.32653061224489793
DecisionTreeClassifier_5_7,DecisionTreeClassifier,5,7,0.5454545454545454,0.34782608695652173,0.7619047619047619,0.6153846153846154,0.34782608695652173,0.4444444444444444,0.10750507099391463
DecisionTreeClassifier_6_7,DecisionTreeClassifier,6,7,0.7272727272727273,0.5652173913043478,0.9047619047619048,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.46232179226069253
DecisionTreeClassifier_7_7,DecisionTreeClassifier,7,7,0.6818181818181818,0.5652173913043478,0.8095238095238095,0.7647058823529411,0.5652173913043478,0.65,0.3701431492842534
DecisionTreeClassifier_8_7,DecisionTreeClassifier,8,7,0.5,0.43478260869565216,0.5714285714285714,0.5263157894736842,0.43478260869565216,0.47619047619047616,0.006160164271047262
DecisionTreeClassifier_9_7,DecisionTreeClassifier,9,7,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
DecisionTreeClassifier_10_7,DecisionTreeClassifier,10,7,0.5909090909090909,0.5652173913043478,0.6190476190476191,0.6190476190476191,0.5652173913043478,0.5909090909090909,0.18350515463917538
DecisionTreeClassifier_11_7,DecisionTreeClassifier,11,7,0.6136363636363636,0.43478260869565216,0.8095238095238095,0.7142857142857143,0.43478260869565216,0.5405405405405405,0.2398373983739837
DecisionTreeClassifier_12_7,DecisionTreeClassifier,12,7,0.6818181818181818,0.8260869565217391,0.5238095238095238,0.6551724137931034,0.8260869565217391,0.7307692307692308,0.35429769392033533
DecisionTreeClassifier_13_7,DecisionTreeClassifier,13,7,0.5454545454545454,0.4782608695652174,0.6190476190476191,0.5789473684210527,0.4782608695652174,0.5238095238095238,0.09650924024640652
DecisionTreeClassifier_14_7,DecisionTreeClassifier,14,7,0.5454545454545454,0.6956521739130435,0.38095238095238093,0.5517241379310345,0.6956521739130435,0.6153846153846154,0.07756813417190767
DecisionTreeClassifier_15_7,DecisionTreeClassifier,15,7,0.6590909090909091,0.5217391304347826,0.8095238095238095,0.75,0.5217391304347826,0.6153846153846153,0.32653061224489793
DecisionTreeClassifier_16_7,DecisionTreeClassifier,16,7,0.5681818181818182,0.4782608695652174,0.6666666666666666,0.6111111111111112,0.4782608695652174,0.5365853658536586,0.14344262295081975
DecisionTreeClassifier_17_7,DecisionTreeClassifier,17,7,0.6136363636363636,0.4782608695652174,0.7619047619047619,0.6875,0.4782608695652174,0.5641025641025642,0.23673469387755108
DecisionTreeClassifier_18_7,DecisionTreeClassifier,18,7,0.6136363636363636,0.782608695652174,0.42857142857142855,0.6,0.782608695652174,0.6792452830188679,0.21428571428571436
DecisionTreeClassifier_19_7,DecisionTreeClassifier,19,7,0.5454545454545454,0.782608695652174,0.2857142857142857,0.5454545454545454,0.782608695652174,0.6428571428571429,0.06976744186046506
DecisionTreeClassifier_20_7,DecisionTreeClassifier,20,7,0.6136363636363636,0.6956521739130435,0.5238095238095238,0.6153846153846154,0.6956521739130435,0.6530612244897959,0.22083333333333338
MLPClassifier_1_7,MLPClassifier,1,7,0.6136363636363636,0.6956521739130435,0.5238095238095238,0.6153846153846154,0.6956521739130435,0.6530612244897959,0.22083333333333338
MLPClassifier_2_7,MLPClassifier,2,7,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
MLPClassifier_3_7,MLPClassifier,3,7,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
MLPClassifier_4_7,MLPClassifier,4,7,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
MLPClassifier_5_7,MLPClassifier,5,7,0.5909090909090909,0.5217391304347826,0.6666666666666666,0.631578947368421,0.5217391304347826,0.5714285714285715,0.186858316221766
MLPClassifier_6_7,MLPClassifier,6,7,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
MLPClassifier_7_7,MLPClassifier,7,7,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
MLPClassifier_8_7,MLPClassifier,8,7,0.5,0.5652173913043478,0.42857142857142855,0.52,0.5652173913043478,0.5416666666666667,-0.006237006237006272
MLPClassifier_9_7,MLPClassifier,9,7,0.5909090909090909,0.4782608695652174,0.7142857142857143,0.6470588235294118,0.4782608695652174,0.55,0.19018404907975459
MLPClassifier_10_7,MLPClassifier,10,7,0.6590909090909091,0.5217391304347826,0.8095238095238095,0.75,0.5217391304347826,0.6153846153846153,0.32653061224489793
MLPClassifier_11_7,MLPClassifier,11,7,0.7045454545454546,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.723404255319149,0.40663900414937776
MLPClassifier_12_7,MLPClassifier,12,7,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
MLPClassifier_13_7,MLPClassifier,13,7,0.6136363636363636,0.43478260869565216,0.8095238095238095,0.7142857142857143,0.43478260869565216,0.5405405405405405,0.2398373983739837
MLPClassifier_14_7,MLPClassifier,14,7,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
MLPClassifier_15_7,MLPClassifier,15,7,0.6136363636363636,0.5652173913043478,0.6666666666666666,0.65,0.5652173913043478,0.6046511627906976,0.23045267489711943
MLPClassifier_16_7,MLPClassifier,16,7,0.75,0.782608695652174,0.7142857142857143,0.75,0.782608695652174,0.7659574468085107,0.49792531120331956
MLPClassifier_17_7,MLPClassifier,17,7,0.7045454545454546,0.6956521739130435,0.7142857142857143,0.7272727272727273,0.6956521739130435,0.711111111111111,0.40909090909090917
MLPClassifier_18_7,MLPClassifier,18,7,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
MLPClassifier_19_7,MLPClassifier,19,7,0.5909090909090909,0.7391304347826086,0.42857142857142855,0.5862068965517241,0.7391304347826086,0.6538461538461539,0.16981132075471703
MLPClassifier_20_7,MLPClassifier,20,7,0.6590909090909091,0.6521739130434783,0.6666666666666666,0.6818181818181818,0.6521739130434783,0.6666666666666666,0.3181818181818181
XGBClassifier_1_7,XGBClassifier,1,7,0.6363636363636364,0.6521739130434783,0.6190476190476191,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.27122153209109734
XGBClassifier_2_7,XGBClassifier,2,7,0.5454545454545454,0.6086956521739131,0.47619047619047616,0.56,0.6086956521739131,0.5833333333333334,0.08523908523908512
XGBClassifier_3_7,XGBClassifier,3,7,0.6363636363636364,0.5652173913043478,0.7142857142857143,0.6842105263157895,0.5652173913043478,0.6190476190476191,0.27720739219712526
XGBClassifier_4_7,XGBClassifier,4,7,0.6363636363636364,0.6956521739130435,0.5714285714285714,0.64,0.6956521739130435,0.6666666666666666,0.26819126819126815
XGBClassifier_5_7,XGBClassifier,5,7,0.6136363636363636,0.5652173913043478,0.6666666666666666,0.65,0.5652173913043478,0.6046511627906976,0.23045267489711943
XGBClassifier_6_7,XGBClassifier,6,7,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
XGBClassifier_7_7,XGBClassifier,7,7,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
XGBClassifier_8_7,XGBClassifier,8,7,0.5681818181818182,0.5652173913043478,0.5714285714285714,0.5909090909090909,0.5652173913043478,0.5777777777777778,0.13636363636363646
XGBClassifier_9_7,XGBClassifier,9,7,0.5909090909090909,0.6086956521739131,0.5714285714285714,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.1801242236024846
XGBClassifier_10_7,XGBClassifier,10,7,0.6590909090909091,0.5652173913043478,0.7619047619047619,0.7222222222222222,0.5652173913043478,0.6341463414634146,0.3237704918032786
XGBClassifier_11_7,XGBClassifier,11,7,0.6136363636363636,0.43478260869565216,0.8095238095238095,0.7142857142857143,0.43478260869565216,0.5405405405405405,0.2398373983739837
XGBClassifier_12_7,XGBClassifier,12,7,0.6363636363636364,0.6521739130434783,0.6190476190476191,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.27122153209109734
XGBClassifier_13_7,XGBClassifier,13,7,0.5681818181818182,0.5217391304347826,0.6190476190476191,0.6,0.5217391304347826,0.5581395348837209,0.13991769547325122
XGBClassifier_14_7,XGBClassifier,14,7,0.7272727272727273,0.782608695652174,0.6666666666666666,0.72,0.782608695652174,0.7499999999999999,0.45114345114345117
XGBClassifier_15_7,XGBClassifier,15,7,0.7045454545454546,0.6956521739130435,0.7142857142857143,0.7272727272727273,0.6956521739130435,0.711111111111111,0.40909090909090917
XGBClassifier_16_7,XGBClassifier,16,7,0.5909090909090909,0.4782608695652174,0.7142857142857143,0.6470588235294118,0.4782608695652174,0.55,0.19018404907975459
XGBClassifier_17_7,XGBClassifier,17,7,0.5,0.4782608695652174,0.5238095238095238,0.5238095238095238,0.4782608695652174,0.5,0.0020618556701031414
XGBClassifier_18_7,XGBClassifier,18,7,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
XGBClassifier_19_7,XGBClassifier,19,7,0.5909090909090909,0.6956521739130435,0.47619047619047616,0.5925925925925926,0.6956521739130435,0.6399999999999999,0.17327766179540724
XGBClassifier_20_7,XGBClassifier,20,7,0.6818181818181818,0.6956521739130435,0.6666666666666666,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.3623188405797101
AdaBoostClassifier_1_7,AdaBoostClassifier,1,7,0.6590909090909091,0.782608695652174,0.5238095238095238,0.6428571428571429,0.782608695652174,0.7058823529411765,0.30962343096234296
AdaBoostClassifier_2_7,AdaBoostClassifier,2,7,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
AdaBoostClassifier_3_7,AdaBoostClassifier,3,7,0.5909090909090909,0.43478260869565216,0.7619047619047619,0.6666666666666666,0.43478260869565216,0.5263157894736841,0.19348268839103877
AdaBoostClassifier_4_7,AdaBoostClassifier,4,7,0.7272727272727273,0.782608695652174,0.6666666666666666,0.72,0.782608695652174,0.7499999999999999,0.45114345114345117
AdaBoostClassifier_5_7,AdaBoostClassifier,5,7,0.6363636363636364,0.391304347826087,0.9047619047619048,0.8181818181818182,0.391304347826087,0.5294117647058824,0.28888888888888886
AdaBoostClassifier_6_7,AdaBoostClassifier,6,7,0.6818181818181818,0.8695652173913043,0.47619047619047616,0.6451612903225806,0.8695652173913043,0.7407407407407407,0.35157894736842105
AdaBoostClassifier_7_7,AdaBoostClassifier,7,7,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
AdaBoostClassifier_8_7,AdaBoostClassifier,8,7,0.5681818181818182,0.5652173913043478,0.5714285714285714,0.5909090909090909,0.5652173913043478,0.5777777777777778,0.13636363636363646
